6.936714292617059166e-310,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333547e-03,4.845817728498048871e-03,6.978588855502584551e-03,9.476659543146659717e-03,1.232653536213309739e-02,1.551312100110773147e-02,1.901991219064165517e-02,2.282919845390907546e-02,2.692227179392766082e-02,3.127963945463455020e-02,3.588123021070645235e-02,4.070660050732096552e-02,4.573512993368362284e-02,5.094620778339326722e-02,5.631938560776195840e-02,6.183456191342769775e-02,6.747209214649690923e-02,7.321293301833567413e-02,7.903871840333331900e-02,8.493187021958618910e-02,9.087565812797841758e-02,9.685425579758674686e-02,1.028527690172080233e-01,1.088572687768888381e-01,1.148548107430540643e-01,1.208334178416023141e-01,1.267820869895504854e-01,1.326907708618807469e-01,1.385503391256600880e-01,1.443525388986567071e-01,1.500900136282766750e-01,1.557561920692867863e-01,1.613453450886258300e-01,1.668523848852891400e-01,1.722729756270693358e-01,1.776034117442765736e-01,1.828405907413902520e-01,1.879819599746380687e-01,1.930254842301882545e-01,1.979695949383893649e-01,2.028131481405598957e-01,2.075554345310603455e-01,2.121960066350096485e-01,2.167348007077716798e-01,2.211720449577269099e-01,2.255081984690643360e-01,2.297439818249167598e-01,2.338802614016935177e-01,2.379181460178054486e-01,2.418588673022099844e-01,2.457037224772599671e-01,2.494542622225692230e-01,2.531120255782902118e-01,2.566786864390326883e-01,2.601559702775725902e-01,2.635456440244889897e-01,2.668495232344116896e-01,2.700694487949709677e-01,2.732073288831933788e-01,2.762650912545983606e-01,2.792444887882851723e-01,2.821475211248099524e-01,2.849760750122547481e-01,2.877320172782582008e-01,2.904172295557466699e-01,2.930335793265254063e-01
6.666666666666667095e-03,9.691732217987586093e-03,1.395730980110393080e-02,1.895348615298052958e-02,2.465326732246126903e-02,3.102645565569374028e-02,3.804003024631889135e-02,4.565855396195220989e-02,5.384458614240282548e-02,6.255910419389290600e-02,7.176191378136895227e-02,8.141208292474910735e-02,9.146827290705300539e-02,1.018891591003121960e-01,1.126337435008559068e-01,1.236616602512754653e-01,1.349334739940897809e-01,1.464108952367328131e-01,1.580569841288676225e-01,1.698364103837982919e-01,1.817154261928250192e-01,1.936621378971860874e-01,2.056465186652528254e-01,2.176404631593603922e-01,2.296177694636630240e-01,2.415542921178157609e-01,2.534277728337562263e-01,2.652178608108533564e-01,2.769060692142916169e-01,2.884757675768207519e-01,2.999120271772741653e-01,3.112015932853786082e-01,3.223327604124935353e-01,3.332954180018583012e-01,3.440807474014773160e-01,3.546813409131662209e-01,3.650909309504029032e-01,3.753044398018478001e-01,3.853178339799738783e-01,3.951280346036442070e-01,4.047328488063670071e-01,4.141308837018705113e-01,4.233214810713952225e-01,4.323046113600473861e-01,4.410808571675809420e-01,4.496513186853024480e-01,4.580175649167779195e-01,4.661815718444819456e-01,4.741456747489891099e-01,4.819125217470771050e-01,4.894850361687581031e-01,4.968663702297219098e-01,5.040598602862125244e-01,5.110690442507750397e-01,5.178975255805307043e-01,5.245490714187071024e-01,5.310275053189111860e-01,5.373367176616480334e-01,5.434806237458963407e-01,5.494632061452561222e-01,5.552884237258788325e-01,5.609602044195391990e-01,5.664824754896919945e-01,5.718592301770886177e-01,5.770942539798751270e-01,5.821914474043410337e-01
1.000000000000000021e-02,1.453784025290859316e-02,2.093629504792129600e-02,2.843064679149221591e-02,3.698039237848159411e-02,4.654021640985968322e-02,5.706056001794596044e-02,6.848822316619763984e-02,8.076698337648904880e-02,9.383821888576047987e-02,1.076415273178790433e-01,1.221153258437199379e-01,1.371974235771107054e-01,1.528255980649705359e-01,1.689380242570440172e-01,1.854738075154674093e-01,2.023733971475510651e-01,2.195788723623258720e-01,2.370343428656961071e-01,2.546861881047160492e-01,2.724832622155553552e-01,2.903770931468863115e-01,3.083219821713455988e-01,3.262751224790229054e-01,3.441966229669715660e-01,3.620495962717848459e-01,3.798000492954666241e-01,3.974168877699672531e-01,4.148718848045387375e-01,4.321396111116976857e-01,4.491972268397473877e-01,4.660245339833005151e-01,4.826037164294601500e-01,4.989193016899486910e-01,5.149579759561516701e-01,5.307085038124677023e-01,5.461615463372464507e-01,5.613095612854056560e-01,5.761465324424263068e-01,5.906680625610006841e-01,6.048710944398023592e-01,6.187538192069756970e-01,6.323155733952373625e-01,6.455566974137124658e-01,6.584784480509036086e-01,6.710829370013829953e-01,6.833729668058661222e-01,6.953519467649159624e-01,7.070238864093731923e-01,7.183932585755248290e-01,7.294649439900395826e-01,7.402441861231755516e-01,7.507364963741354202e-01,7.609476366638313616e-01,7.708835667903524147e-01,7.805503857714486404e-01,7.899543427346298330e-01,7.991016873875642634e-01,8.079987696509920436e-01,8.166519757111936340e-01,8.250676338781638419e-01,8.332521146729436889e-01,8.412116485116790665e-01,8.489525028568236653e-01,8.564808140842006257e-01,8.638027217018168225e-01
1.333333333333333419e-02,1.938423861133075146e-02,2.791567665835428813e-02,3.790830842459335520e-02,4.930810708038323859e-02,6.205461709097734313e-02,7.608170748286784135e-02,9.131836373422716480e-02,1.076895052071735609e-01,1.251168080112029513e-01,1.435195070026229480e-01,1.628152053320523485e-01,1.829206063389331727e-01,2.037522512595479895e-01,2.252271737762385206e-01,2.472635073655445881e-01,2.697810588284915156e-01,2.927017528253697543e-01,3.159501049900500513e-01,3.394535808383050690e-01,3.631428770915243742e-01,3.869521929016295214e-01,4.108194210143100711e-01,4.346862755848828752e-01,4.584984259384910499e-01,4.822053825477474742e-01,5.057608340111698908e-01,5.291222532780779364e-01,5.522510608963309142e-01,5.751124452371204621e-01,5.976752781840193318e-01,6.199119531970619379e-01,6.417982955342157458e-01,6.633132638439576123e-01,6.844389966743534837e-01,7.051603955016474412e-01,7.254650214293836274e-01,7.453429981751913402e-01,7.647866942460141981e-01,7.837906427626415429e-01,8.023512390114365678e-01,8.204668181528458337e-01,8.381370551668042568e-01,8.553632185133063226e-01,8.721478756316244363e-01,8.884946136763935964e-01,9.044081876370495543e-01,9.198940339112823272e-01,9.349584763081770777e-01,9.496084600146915689e-01,9.638514770746469118e-01,9.776954808818182352e-01,9.911487992992040752e-01,1.004220078698065066e+00,1.016918183538506604e+00,1.029252141387899444e+00,1.041231154929851632e+00,1.052864457858311509e+00,1.064161311038165580e+00,1.075130999579472668e+00,1.085782707834928473e+00,1.096125623501102986e+00,1.106168776960701150e+00,1.115921270767946449e+00,1.125391754582774295e+00,1.134588819808237226e+00
1.666666666666666644e-02,2.423102410720750013e-02,3.489558682304919751e-02,4.738663812932886882e-02,6.163660823903023556e-02,7.756987113612161255e-02,9.510367712523166983e-02,1.141491294748530616e-01,1.346121934073662152e-01,1.563946948296197348e-01,1.793953178930154657e-01,2.035105890717560095e-01,2.286357832379116994e-01,2.546658231092152613e-01,2.814960880920524544e-01,3.090231638943236048e-01,3.371455575297463425e-01,3.657642859741652708e-01,3.947834478050326057e-01,4.241106712008477220e-01,4.536575538776015382e-01,4.833399677527704386e-01,5.130783623843444552e-01,5.427979467829389115e-01,5.724288617151424008e-01,6.019062600571706279e-01,6.311703566891446737e-01,6.601664219744208806e-01,6.888447377902608970e-01,7.171604504684786496e-01,7.450735847387388588e-01,7.725487828135804147e-01,7.995550215478106626e-01,8.260657798006882935e-01,8.520583761929511057e-01,8.775140102056888658e-01,9.024174242688928205e-01,9.267567182671320181e-01,9.505230381480854751e-01,9.737104353621842678e-01,9.963154456748468668e-01,1.018336935442617941e+00,1.039776135568242443e+00,1.060635832832491410e+00,1.080920771083198950e+00,1.100636986125170358e+00,1.119791931933777906e+00,1.138394128504728320e+00,1.156453182401838475e+00,1.173979298630176249e+00,1.190983513669247706e+00,1.207477460657368384e+00,1.223473051686151392e+00,1.238982627062896968e+00,1.254018795924655594e+00,1.268594270313994077e+00,1.282721934354660531e+00,1.296414651619631320e+00,1.309685254927884790e+00,1.322546458558142346e+00,1.335010995902228270e+00,1.347091483256213973e+00,1.358800041586085250e+00,1.370148833438654234e+00,1.381149809979841603e+00,1.391814424383903237e+00
2.000000000000000042e-02,2.907829357432098819e-02,4.187615774861414009e-02,5.686580316398322232e-02,7.396609222423897179e-02,9.308619142057367180e-02,1.141266758452690461e-01,1.369806814909482195e-01,1.615350848619951929e-01,1.876716955086885075e-01,2.152684025151490321e-01,2.442003373657801180e-01,2.743409376205547812e-01,3.055630033884261243e-01,3.377396107645860845e-01,3.707451082543064547e-01,4.044558741072004082e-01,4.387510553590939777e-01,4.735132726915880497e-01,5.086291637025639467e-01,5.439900440318702346e-01,5.794922081965168115e-01,6.150373709482239715e-01,6.505329245823177065e-01,6.858923276935344759e-01,7.210350015863552509e-01,7.558867063097027827e-01,7.903794310329301798e-01,8.244514114496059864e-01,8.580470960148190995e-01,8.911170185168132418e-01,9.236175773060850691e-01,9.555109289841219322e-01,9.867646808081368404e-01,1.017351664105498044e+00,1.047249667364748671e+00,1.076441081729945681e+00,1.104912611126279032e+00,1.132654936202355023e+00,1.159662466592175978e+00,1.185932871061579297e+00,1.211466883947092565e+00,1.236267904613901791e+00,1.260341859007418019e+00,1.283696695413492073e+00,1.306342214921854872e+00,1.328289843216272192e+00,1.349552410030287586e+00,1.370143799045689503e+00,1.390079017589983534e+00,1.409373664441282870e+00,1.428043868395767246e+00,1.446106505964332989e+00,1.463578510356731366e+00,1.480477172555803911e+00,1.496819689769707029e+00,1.512623450759317700e+00,1.527905665349932329e+00,1.542683441076265538e+00,1.556973766880800136e+00,1.570792968213598817e+00,1.584157982186628955e+00,1.597084339962365096e+00,1.609587843056403234e+00,1.621684041638387308e+00,1.633387925517210126e+00
2.333333333333333440e-02,3.392614388579343054e-02,4.885752169527548400e-02,6.634597068750384963e-02,8.629675571918425658e-02,1.086037914019270523e-01,1.331509078669076973e-01,1.598131710639222602e-01,1.884582194153802404e-01,2.189476308897505830e-01,2.511382075090101140e-01,2.848833289363262855e-01,3.200340160892424235e-01,3.564404024528814996e-01,3.939525521486735848e-01,4.324216303294903807e-01,4.717008751738724359e-01,5.116463918688890500e-01,5.521180658047014633e-01,5.929802534135346637e-01,6.341024138860698045e-01,6.753597876944724687e-01,7.166337941199604211e-01,7.578125524719845352e-01,7.987911862940212382e-01,8.394721284729184108e-01,8.797653385707870921e-01,9.195883837852333320e-01,9.588665315693645219e-01,9.975327183043894985e-01,1.035527467452507011e+00,1.072798694630872296e+00,1.109301550932691338e+00,1.144998114011659851e+00,1.179857103065960811e+00,1.213853508609183285e+00,1.246968207763991865e+00,1.279187546681008314e+00,1.310502995639192481e+00,1.340910608105671864e+00,1.370410642882559094e+00,1.399007133633132449e+00,1.426707516646344542e+00,1.453522065792890894e+00,1.479463882128386309e+00,1.504547941130756072e+00,1.528791344934640417e+00,1.552212640054905446e+00,1.574831661381806969e+00,1.596669298334375320e+00,1.617747077945559608e+00,1.638087186469808332e+00,1.657712264412230629e+00,1.676644983886306228e+00,1.694908181248167445e+00,1.712524385146166894e+00,1.729516595197701845e+00,1.745906525353334127e+00,1.761716714229623282e+00,1.776968084837078132e+00,1.791682419599270659e+00,1.805879533227092271e+00,1.819580268119487476e+00,1.832803525132190803e+00,1.845568586948868495e+00,1.857893806615728893e+00
2.666666666666666838e-02,3.877467196976483454e-02,5.583981094390335492e-02,7.582730764894543563e-02,9.862879543567637519e-02,1.241228841087147761e-01,1.521765788420949839e-01,1.826467492720622587e-01,2.153816286093723498e-01,2.502222982360413628e-01,2.870041666572499817e-01,3.255583132013602499e-01,3.657129496416428593e-01,4.072946578925314975e-01,4.501296332629122765e-01,4.940448500159051459e-01,5.388691759725432462e-01,5.844343544688874736e-01,6.305760179946371391e-01,6.771345430022620571e-01,7.239559243154691792e-01,7.708924751936701014e-01,8.178035775602237045e-01,8.645562294192109531e-01,9.110256119947357512e-01,9.570955219922891999e-01,1.002658703889102609e+00,1.047617118820279414e+00,1.091882100043699344e+00,1.135374385662317298e+00,1.178024109665734454e+00,1.219770653572750607e+00,1.260562391255520165e+00,1.300356447209267241e+00,1.339118225139552143e+00,1.376821117067321909e+00,1.413445788704676076e+00,1.448979879646881130e+00,1.483417281810317068e+00,1.516757630519548705e+00,1.549005765090987197e+00,1.580171008735333116e+00,1.610266891993346716e+00,1.639310200348846891e+00,1.667320881907247143e+00,1.694321269747422143e+00,1.720335818476810941e+00,1.745390546315660263e+00,1.769512891937553789e+00,1.792731051734081538e+00,1.815073976940509981e+00,1.836571006465066658e+00,1.857251379295257854e+00,1.877144824894855679e+00,1.896280239246076027e+00,1.914686431355333784e+00,1.932392012158356875e+00,1.949424413097212261e+00,1.965810895716843198e+00,1.981578118447529846e+00,1.996751279564157322e+00,2.011355425870443359e+00,2.025414544555997676e+00,2.038951736931156500e+00,2.051989624869710926e+00,2.064549435873671346e+00
